Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Crohn Disease,C0010346,ODC1,4953,P11926,ornithine decarboxylase 1,Enzyme,184,0.51,0.731,0.16966,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,TNFRSF11B,4982,O00300,TNF receptor superfamily member 11b,,443,0.422,0.808,0.16171,0.01,,1,1,1,2016,2016
Crohn Disease,C0010346,OPRD1,4985,P41143,opioid receptor delta 1,G-protein coupled receptor,92,0.604,0.731,0.0033233,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,ORM2,5005,P19652,orosomucoid 2,,22,0.722,0.462,2.00E-06,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,P4HB,5034,P07237,prolyl 4-hydroxylase subunit beta,,222,0.488,0.808,0.99662,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,PAFAH1B1,5048,P43034,platelet activating factor acetylhydrolase 1b regulatory subunit 1,,219,0.504,0.769,0.99995,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,IL21R,50615,Q9HBE5,interleukin 21 receptor,Receptor,110,0.55,0.731,0.99835,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,MBL3P,50639,,"mannose-binding lectin family member 3, pseudogene",,152,0.518,0.769,,0.01,,1,1,0,2016,2016
Crohn Disease,C0010346,ASAP1,50807,Q9ULH1,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1",,112,0.556,0.808,1,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,F11R,50848,Q9Y624,F11 receptor,,127,0.542,0.731,0.000018487,0.01,,1,1,0,2008,2008
Crohn Disease,C0010346,CLEC4A,50856,Q9UMR7,C-type lectin domain family 4 member A,Receptor,14,0.792,0.269,0.000041872,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,ASCC1,51008,Q8N9N2,activating signal cointegrator 1 complex subunit 1,,209,0.495,0.846,2.61E-14,0.01,,1,1,0,1998,1998
Crohn Disease,C0010346,PCNA,5111,P12004,proliferating cell nuclear antigen,Nucleic acid binding,581,0.382,0.846,0.97606,0.01,,1,1,0,2008,2008
Crohn Disease,C0010346,AADAT,51166,Q8N5Z0,aminoadipate aminotransferase,Enzyme,19,0.76,0.269,0.14641,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,FKBP11,51303,Q9NYL4,FKBP prolyl isomerase 11,,9,0.805,0.231,6.46E-07,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,PDCD1,5133,Q15116,programmed cell death 1,,497,0.402,0.846,0.41706,0.01,,1,1,0,2005,2005
Crohn Disease,C0010346,CRNKL1,51340,Q9BZJ0,crooked neck pre-mRNA splicing factor 1,Nucleic acid binding,24,0.711,0.385,2.72E-06,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,CHST15,51363,Q7LFX5,carbohydrate sulfotransferase 15,,44,0.647,0.346,0.000035249,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,RNF138,51444,Q8WVD3,ring finger protein 138,,15,0.76,0.192,0.67535,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,VTA1,51534,Q9NP79,vesicle trafficking 1,,51,0.641,0.423,0.00039935,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,GDE1,51573,Q9NZC3,glycerophosphodiester phosphodiesterase 1,,228,0.481,0.808,6.12E-06,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,TRIM33,51592,Q9UPN9,tripartite motif containing 33,,63,0.626,0.577,1,0.01,,0,1,0,2019,2019
Crohn Disease,C0010346,RTRAF,51637,Q9Y224,"RNA transcription, translation and transport factor",,47,0.644,0.692,0.20165,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,GHRL,51738,Q9UBU3,ghrelin and obestatin prepropeptide,,183,0.517,0.769,1.39E-11,0.01,,1,1,0,2008,2008
Crohn Disease,C0010346,PF4,5196,P02776,platelet factor 4,Signaling,158,0.522,0.846,0.043062,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,PGA5,5222,P0DJD9,pepsinogen A5,Enzyme,12,0.78,0.308,4.61E-10,0.01,,1,1,0,1989,1989
Crohn Disease,C0010346,PIGR,5284,P01833,polymeric immunoglobulin receptor,,71,0.615,0.808,0.81331,0.01,,1,1,0,2008,2008
Crohn Disease,C0010346,PLCG2,5336,P16885,phospholipase C gamma 2,Enzyme,82,0.588,0.808,0.99562,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,PLEK,5341,P08567,pleckstrin,Cellular structure,83,0.588,0.731,0.001067,0.01,,0,1,0,2004,2004
Crohn Disease,C0010346,PML,5371,P29590,promyelocytic leukemia,,274,0.477,0.846,0.21291,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,IL20RA,53832,Q9UHF4,interleukin 20 receptor subunit alpha,Receptor,25,0.716,0.346,0.027129,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,PNN,5411,Q9H307,"pinin, desmosome associated protein",,55,0.638,0.577,0.11262,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,TERF2IP,54386,Q9NYB0,TERF2 interacting protein,,126,0.548,0.731,0.000026683,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,POMC,5443,P01189,proopiomelanocortin,,873,0.356,0.846,0.00011658,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,PON3,5446,Q15166,paraoxonase 3,,62,0.663,0.692,2.10E-07,0.01,,1,1,0,2007,2007
Crohn Disease,C0010346,TOLLIP,54472,Q9H0E2,toll interacting protein,,40,0.65,0.462,0.081141,0.01,,1,1,0,2016,2016
Crohn Disease,C0010346,KRT20,54474,P35900,keratin 20,,559,0.388,0.846,9.08E-11,0.01,,1,1,0,1999,1999
Crohn Disease,C0010346,UGT1A7,54577,Q9HAW7,UDP glucuronosyltransferase family 1 member A7,,125,0.55,0.692,8.66E-14,0.01,,1,1,0,2005,2005
Crohn Disease,C0010346,TET2,54790,Q6N021,tet methylcytosine dioxygenase 2,,362,0.458,0.808,4.33E-54,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,DYM,54808,Q7RTS9,dymeclin,,155,0.563,0.769,3.59E-13,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,DEF8,54849,Q6ZN54,differentially expressed in FDCP 8 homolog,,8,0.839,0.115,0.0025904,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,DPP8,54878,Q6V1X1,dipeptidyl peptidase 8,Enzyme,26,0.722,0.385,0.99791,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,PPP1R1A,5502,Q13522,protein phosphatase 1 regulatory inhibitor subunit 1A,Enzyme modulator,106,0.559,0.692,0.021894,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,HEATR3,55027,Q7Z4Q2,HEAT repeat containing 3,,27,0.7,0.231,3.52E-07,0.01,,1,1,0,2014,2014
Crohn Disease,C0010346,ATG2B,55102,Q96BY7,autophagy related 2B,,19,0.722,0.385,1.02E-08,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,MAP1S,55201,Q66K74,microtubule associated protein 1S,Cellular structure,28,0.686,0.5,0.4197,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,RAVER2,55225,Q9HCJ3,"ribonucleoprotein, PTB binding 2",Nucleic acid binding,8,0.821,0.154,1.52E-08,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,STEAP3,55240,Q658P3,STEAP3 metalloreductase,,48,0.666,0.385,5.32E-09,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,PRKAR1A,5573,P10644,protein kinase cAMP-dependent type I regulatory subunit alpha,,597,0.401,0.846,0.99985,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,CCAR1,55749,Q8IX12,cell division cycle and apoptosis regulator 1,Calcium-binding protein,38,0.663,0.385,0.99999,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,PRKCA,5578,P17252,protein kinase C alpha,Kinase,368,0.44,0.846,0.3677,0.01,,1,1,0,2016,2016
Crohn Disease,C0010346,AXL,558,P30530,AXL receptor tyrosine kinase,Kinase,203,0.489,0.615,0.012951,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,GSDMB,55876,Q8TAX9,gasdermin B,,44,0.67,0.5,3.34E-07,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,LANCL2,55915,Q9NS86,LanC like 2,,11,0.805,0.231,0.3128,0.01,,1,1,0,2020,2020
Crohn Disease,C0010346,NSFL1C,55968,Q9UNZ2,NSFL1 cofactor,Transporter,20,0.76,0.308,0.049492,0.01,,0,1,0,2004,2004
Crohn Disease,C0010346,MAPK8,5599,P45983,mitogen-activated protein kinase 8,Kinase,520,0.397,0.885,0.99823,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,PROC,5624,P04070,"protein C, inactivator of coagulation factors Va and VIIIa",Enzyme,200,0.504,0.808,0.000019118,0.01,,1,1,0,1999,1999
Crohn Disease,C0010346,KYAT3,56267,Q6YP21,kynurenine aminotransferase 3,Enzyme,18,0.76,0.269,7.13E-16,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,PROX1,5629,Q92786,prospero homeobox 1,Transcription factor,114,0.565,0.538,0.99884,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,CYP26B1,56603,Q9NR63,cytochrome P450 family 26 subfamily B member 1,Enzyme,36,0.666,0.5,0.97987,0.01,,1,1,1,2013,2013
Crohn Disease,C0010346,PSEN2,5664,P49810,presenilin 2,Enzyme,146,0.55,0.654,0.00053736,0.01,,1,1,0,1991,1991
Crohn Disease,C0010346,PANX2,56666,Q96RD6,pannexin 2,Ion channel,14,0.736,0.5,4.42E-06,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,MUC13,56667,Q9H3R2,"mucin 13, cell surface associated",,54,0.633,0.5,0.0024356,0.01,,1,1,1,2006,2006
Crohn Disease,C0010346,SUCNR1,56670,Q9BXA5,succinate receptor 1,G-protein coupled receptor,48,0.647,0.577,0.00076877,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,PSMA7,5688,O14818,proteasome 20S subunit alpha 7,,48,0.659,0.462,0.98768,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,LXN,56925,Q9BS40,latexin,,63,0.633,0.615,1.83E-06,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,PSMB6,5694,P28072,proteasome 20S subunit beta 6,,100,0.561,0.731,0.015779,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,MEPE,56955,Q9NQ76,matrix extracellular phosphoglycoprotein,,53,0.628,0.654,0.0086273,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,PSMB10,5699,P40306,proteasome 20S subunit beta 10,,28,0.736,0.462,1.77E-06,0.01,,1,1,1,2006,2006
Crohn Disease,C0010346,CHPT1,56994,Q8WUD6,choline phosphotransferase 1,Enzyme,253,0.474,0.846,0.00024252,0.01,,0,1,0,2018,2018
Crohn Disease,C0010346,SLC12A9,56996,Q9BXP2,solute carrier family 12 member 9,Transporter,280,0.454,0.769,1.18E-15,0.01,,1,1,1,1999,1999
Crohn Disease,C0010346,PGLYRP4,57115,Q96LB8,peptidoglycan recognition protein 4,,11,0.78,0.231,2.94E-15,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,PTEN,5728,P60484,phosphatase and tensin homolog,Enzyme,1349,0.305,0.923,0.25651,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,PTGDS,5730,P41222,prostaglandin D2 synthase,Enzyme,195,0.503,0.846,0.0050922,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,AICDA,57379,Q9GZX7,activation induced cytidine deaminase,Enzyme,265,0.463,0.885,9.21E-06,0.01,,1,1,0,1996,1996
Crohn Disease,C0010346,HNP1,574045,,Hypertensive nephropathy,,51,0.638,0.654,,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,SCYL1,57410,Q96KG9,SCY1 like pseudokinase 1,Kinase,104,0.582,0.769,2.52E-08,0.01,,1,1,0,2006,2006
Crohn Disease,C0010346,PTHLH,5744,P12272,parathyroid hormone like hormone,,321,0.453,0.846,0.81146,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,MIR146B,574447,,microRNA 146b,,187,0.496,0.769,,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,WDR19,57728,Q8NEZ3,WD repeat domain 19,,143,0.554,0.769,4.63E-11,0.01,,1,1,0,2003,2003
Crohn Disease,C0010346,PTPN6,5777,P29350,protein tyrosine phosphatase non-receptor type 6,,218,0.485,0.769,0.99999,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,MUC3B,57876,Q9H195,"mucin 3B, cell surface associated",,41,0.666,0.462,,0.01,,1,1,0,2001,2001
Crohn Disease,C0010346,PTPRC,5788,P08575,protein tyrosine phosphatase receptor type C,Enzyme,366,0.435,0.808,1,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,PTPRF,5792,P10586,protein tyrosine phosphatase receptor type F,Enzyme,95,0.578,0.615,1,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,PTPRJ,5795,Q12913,protein tyrosine phosphatase receptor type J,Enzyme,79,0.606,0.615,1.29E-11,0.01,,1,1,0,1999,1999
Crohn Disease,C0010346,NLRC4,58484,Q9NPP4,NLR family CARD domain containing 4,,145,0.556,0.769,9.87E-12,0.01,,1,1,0,2007,2007
Crohn Disease,C0010346,RAC2,5880,P15153,Rac family small GTPase 2,Enzyme modulator,119,0.556,0.731,0.96627,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,MOK,5891,Q9UQ07,MOK protein kinase,Kinase,251,0.476,0.769,8.84E-22,0.01,,1,1,0,2014,2014
Crohn Disease,C0010346,RARA,5914,P10276,retinoic acid receptor alpha,Nuclear receptor,274,0.47,0.846,0.96305,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,PLAAT4,5920,Q9UL19,phospholipase A and acyltransferase 4,,190,0.5,0.808,1.22E-07,0.01,,1,1,0,2011,2011
Crohn Disease,C0010346,ACE2,59272,Q9BYF1,angiotensin I converting enzyme 2,Enzyme,253,0.477,0.769,0.99769,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,BCKDHA,593,P12694,branched chain keto acid dehydrogenase E1 subunit alpha,,45,0.695,0.423,9.82E-09,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,GNB4,59345,Q9HAV0,G protein subunit beta 4,Enzyme,25,0.751,0.346,0.0023672,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,CCND1,595,P24385,cyclin D1,Enzyme modulator,859,0.344,0.923,0.89057,0.01,,0,1,0,2010,2010
Crohn Disease,C0010346,REG1B,5968,P48304,regenerating family member 1 beta,,22,0.716,0.308,1.95E-06,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,REG1CP,5969,,"regenerating family member 1 gamma, pseudogene",,4,1,0.038,,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,ACTB,60,P60709,actin beta,Cellular structure,1110,0.325,0.923,0.98564,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,RNASE2,6036,P10153,ribonuclease A family member 2,,61,0.621,0.692,,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,RNASE3,6037,P12724,ribonuclease A family member 3,,207,0.49,0.808,,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,IGAN1,60498,,IgA nephropathy,,140,0.524,0.808,,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,LDAH,60526,Q9H6V9,lipid droplet associated hydrolase,,9,0.839,0.231,0.00035525,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,RNU1-4,6060,,"RNA, U1 small nuclear 4",,56,0.626,0.577,,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,ROCK1,6093,Q13464,Rho associated coiled-coil containing protein kinase 1,Kinase,157,0.513,0.731,1,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,RORC,6097,P51449,RAR related orphan receptor C,Nuclear receptor,88,0.576,0.769,0.99985,0.01,,1,1,1,2011,2011
Crohn Disease,C0010346,RPGR,6103,Q92834,retinitis pigmentosa GTPase regulator,,167,0.536,0.692,0.99804,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,DEFA1A3,613253,,"defensin alpha 1 and alpha 3, variable copy number locus",,17,0.751,0.423,,0.01,,1,1,0,2011,2011
Crohn Disease,C0010346,S100A1,6271,P23297,S100 calcium binding protein A1,Calcium-binding protein,396,0.421,0.846,0.0060044,0.01,,1,1,0,2001,2001
Crohn Disease,C0010346,S100A4,6275,P26447,S100 calcium binding protein A4,Calcium-binding protein,308,0.448,0.769,0.0061838,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,S100A8,6279,P05109,S100 calcium binding protein A8,Calcium-binding protein,369,0.43,0.962,0.13761,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,S100A12,6283,P80511,S100 calcium binding protein A12,Calcium-binding protein,221,0.488,0.846,0.48234,0.01,,1,1,0,2006,2006
Crohn Disease,C0010346,S100B,6285,P04271,S100 calcium binding protein B,Calcium-binding protein,599,0.383,0.923,0.04387,0.01,,1,1,0,2001,2001
Crohn Disease,C0010346,SAA1,6288,P0DJI8,serum amyloid A1,Transporter,188,0.513,0.808,0.01493,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,CFB,629,P00751,complement factor B,,139,0.532,0.769,4.67E-16,0.01,,1,1,0,2014,2014
Crohn Disease,C0010346,VPS52,6293,Q8N1B4,VPS52 subunit of GARP complex,Transporter,11,0.78,0.231,0.00038938,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,SAT1,6303,P21673,spermidine/spermine N1-acetyltransferase 1,,135,0.539,0.808,0.8706,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,CLEC11A,6320,Q9Y240,C-type lectin domain containing 11A,Extracellular structure,56,0.633,0.577,0.00038003,0.01,,0,1,0,2004,2004
Crohn Disease,C0010346,CCL4,6351,P13236;Q8NHW4,C-C motif chemokine ligand 4,Signaling,276,0.466,0.923,0.24134,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,CCL7,6354,P80098,C-C motif chemokine ligand 7,Signaling,124,0.548,0.846,0.00089294,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,CCL8,6355,P80075,C-C motif chemokine ligand 8,Signaling,115,0.546,0.692,0.041412,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,CCL19,6363,Q99731,C-C motif chemokine ligand 19,Signaling,126,0.542,0.692,0.31691,0.01,,1,1,0,2005,2005
Crohn Disease,C0010346,CCL25,6370,O15444,C-C motif chemokine ligand 25,Signaling,61,0.61,0.692,0.015241,0.01,,1,1,0,2001,2001
Crohn Disease,C0010346,CXCL6,6372,P80162,C-X-C motif chemokine ligand 6,Signaling,90,0.582,0.692,2.71E-09,0.01,,1,1,0,2004,2004
Crohn Disease,C0010346,XCL1,6375,P47992,X-C motif chemokine ligand 1,Signaling,67,0.601,0.692,0.0012982,0.01,,1,1,0,2001,2001
Crohn Disease,C0010346,CX3CL1,6376,P78423,C-X3-C motif chemokine ligand 1,Signaling,243,0.478,0.808,0.60837,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,SLC28A3,64078,Q9HAS3,solute carrier family 28 member 3,Transporter,32,0.674,0.615,2.65E-23,0.01,,1,1,0,2016,2016
Crohn Disease,C0010346,VSIR,64115,Q9H7M9,V-set immunoregulatory receptor,,92,0.573,0.654,0.76097,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,SFRP2,6423,Q96HF1,secreted frizzled related protein 2,,134,0.544,0.731,0.0016693,0.01,,1,1,0,2001,2001
Crohn Disease,C0010346,POU5F1P3,642559,,POU class 5 homeobox 1 pseudogene 3,,285,0.452,0.808,,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,CXCR5,643,P32302,C-X-C motif chemokine receptor 5,G-protein coupled receptor,146,0.524,0.769,0.72861,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,NFKBIZ,64332,Q9BYH8,NFKB inhibitor zeta,,30,0.674,0.577,0.99981,0.01,,1,1,0,2014,2014
Crohn Disease,C0010346,SFTPD,6441,P35247,surfactant protein D,Surfactant,194,0.5,0.846,0.000074927,0.01,,1,1,2,2019,2019
Crohn Disease,C0010346,SGK1,6446,O00141,serum/glucocorticoid regulated kinase 1,Kinase,188,0.506,0.769,0.0023046,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,POU5F1P4,645682,,POU class 5 homeobox 1 pseudogene 4,,284,0.452,0.808,,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,SHC1,6464,P29353,SHC adaptor protein 1,Signaling,80,0.597,0.538,0.0017351,0.01,,1,1,0,2011,2011
Crohn Disease,C0010346,MARCHF7,64844,Q9H992,membrane associated ring-CH-type finger 7,,30,0.705,0.462,0.66162,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,SLC1A5,6510,Q15758,solute carrier family 1 member 5,Transporter,81,0.587,0.577,0.16869,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,CXADRP1,653108,,CXADR pseudogene 1,,272,0.463,0.846,,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,SLC6A4,6532,P31645,solute carrier family 6 member 4,Transporter,440,0.429,0.808,0.24602,0.01,,1,1,1,2018,2018
Crohn Disease,C0010346,NCF1,653361,P14598,neutrophil cytosolic factor 1,,170,0.521,0.808,0.000028311,0.01,,1,1,0,2004,2004
Crohn Disease,C0010346,BMP7,655,P18075,bone morphogenetic protein 7,Signaling,197,0.498,0.769,0.12727,0.01,,1,1,0,2008,2008
Crohn Disease,C0010346,SLC12A2,6558,P55011,solute carrier family 12 member 2,Transporter,128,0.552,0.808,0.96153,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,SLPI,6590,P03973,secretory leukocyte peptidase inhibitor,Enzyme modulator,310,0.449,0.846,0.00089665,0.01,,1,1,0,2007,2007
Crohn Disease,C0010346,H3P37,664611,,H3 histone pseudogene 37,,18,0.78,0.269,,0.01,,0,1,0,2004,2004
Crohn Disease,C0010346,SOD1,6647,P00441,superoxide dismutase 1,Enzyme,689,0.379,0.962,0.1773,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,HNRNPA1P10,664709,,heterogeneous nuclear ribonucleoprotein A1 pseudogene 10,,53,0.631,0.654,,0.01,,1,1,0,2009,2009
Crohn Disease,C0010346,SOD2,6648,P04179,superoxide dismutase 2,Enzyme,668,0.379,0.923,0.15499,0.01,,1,1,1,2017,2017
Crohn Disease,C0010346,SPG7,6687,Q9UQ90,"SPG7 matrix AAA peptidase subunit, paraplegin",Enzyme,419,0.436,0.885,1.97E-36,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,SPN,6693,P16150,sialophorin,,101,0.563,0.692,0.014408,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,SRC,6714,P12931,"SRC proto-oncogene, non-receptor tyrosine kinase",Kinase,265,0.467,0.885,0.99691,0.01,,1,1,0,2020,2020
Crohn Disease,C0010346,BRAF,673,P15056,"B-Raf proto-oncogene, serine/threonine kinase",Kinase,1228,0.319,0.846,0.99995,0.01,,1,1,2,2017,2017
Crohn Disease,C0010346,SST,6750,P61278,somatostatin,Signaling,535,0.399,0.885,0.34128,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,STAT1,6772,P42224,signal transducer and activator of transcription 1,Nucleic acid binding,531,0.399,0.885,0.99999,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,STK4,6789,Q13043,serine/threonine kinase 4,Kinase,58,0.638,0.462,0.014598,0.01,,1,1,0,2008,2008
Crohn Disease,C0010346,SYK,6850,P43405,spleen associated tyrosine kinase,Kinase,229,0.475,0.808,0.99986,0.01,,1,1,0,2017,2017
Crohn Disease,C0010346,TACR2,6865,P21452,tachykinin receptor 2,G-protein coupled receptor,33,0.7,0.5,0.000088349,0.01,,1,1,0,2000,2000
Crohn Disease,C0010346,HNF1A,6927,P20823,HNF1 homeobox A,Nucleic acid binding,292,0.478,0.846,0.96115,0.01,,1,1,0,2014,2014
Crohn Disease,C0010346,MIR532,693124,,microRNA 532,,52,0.628,0.615,,0.01,,1,1,0,2012,2012
Crohn Disease,C0010346,MIR629,693214,,microRNA 629,,40,0.653,0.538,,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,TCF21,6943,O43680,transcription factor 21,,143,0.537,0.692,0.82553,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,TRA,6955,P0DSE1,T cell receptor alpha locus,,51,0.628,0.577,,0.01,,1,1,0,2002,2002
Crohn Disease,C0010346,TRB,6957,P0DSE2,T cell receptor beta locus,,49,0.636,0.538,,0.01,,1,1,0,2002,2002
Crohn Disease,C0010346,TERF2,7014,Q15554,telomeric repeat binding factor 2,,125,0.541,0.731,0.99237,0.01,,1,1,0,2010,2010
Crohn Disease,C0010346,TFF2,7032,Q03403,trefoil factor 2,Signaling,72,0.61,0.538,2.22E-07,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,TGFB3,7043,P10600,transforming growth factor beta 3,Signaling,230,0.498,0.808,0.98727,0.01,,1,1,0,2002,2002
Crohn Disease,C0010346,TGFBR2,7048,P37173,transforming growth factor beta receptor 2,Kinase,502,0.413,0.846,0.12535,0.01,,1,1,0,1997,1997
Crohn Disease,C0010346,THBD,7056,P07204,thrombomodulin,,303,0.457,0.769,0.053769,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,TKT,7086,P29401,transketolase,Enzyme,92,0.595,0.769,0.006748,0.01,,1,1,0,2019,2019
Crohn Disease,C0010346,TLE1,7088,Q04724,"TLE family member 1, transcriptional corepressor",Transcription factor,106,0.56,0.654,0.99922,0.01,,1,1,1,2011,2011
Crohn Disease,C0010346,TLR3,7098,O15455,toll like receptor 3,Receptor,393,0.427,0.885,1.63E-07,0.01,,1,1,0,2014,2014
Crohn Disease,C0010346,CLDN5,7122,O00501,claudin 5,Cell-cell junction,104,0.559,0.769,0.89512,0.01,,1,1,0,2018,2018
Crohn Disease,C0010346,TNFAIP6,7130,P98066,TNF alpha induced protein 6,,91,0.582,0.731,1.09E-06,0.01,,1,1,0,2016,2016
Crohn Disease,C0010346,TPM3,7170,P06753,tropomyosin 3,Cellular structure,297,0.49,0.808,0.0066522,0.01,,1,1,0,1998,1998
Crohn Disease,C0010346,C3,718,P01024,complement C3,Enzyme modulator,343,0.445,0.885,0.90421,0.01,,1,1,0,2000,2000
Crohn Disease,C0010346,TRAF3,7187,Q13114,TNF receptor associated factor 3,Signaling,129,0.541,0.769,0.99869,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,TRAF5,7188,O00463,TNF receptor associated factor 5,Signaling,36,0.659,0.654,1.67E-12,0.01,,1,1,0,2013,2013
Crohn Disease,C0010346,TRAF6,7189,Q9Y4K3,TNF receptor associated factor 6,Signaling,254,0.472,0.808,0.99739,0.01,,1,1,0,2007,2007
Crohn Disease,C0010346,HSP90B2P,7190,Q58FF3,"heat shock protein 90 beta family member 2, pseudogene",Chaperone,110,0.558,0.846,,0.01,,1,1,0,1991,1991
Crohn Disease,C0010346,C4A,720,P0C0L4;P0C0L5,complement C4A (Rodgers blood group),Enzyme modulator,145,0.563,0.769,1.54E-11,0.01,,1,1,0,2016,2016
Crohn Disease,C0010346,TRPC6,7225,Q9Y210,transient receptor potential cation channel subfamily C member 6,Ion channel,166,0.514,0.692,3.03E-07,0.01,,1,1,0,2015,2015
Crohn Disease,C0010346,MUC5B,727897,Q9HC84,"mucin 5B, oligomeric mucus/gel-forming",,141,0.532,0.808,0.99999,0.01,,1,1,0,1999,1999
