Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Autism Spectrum Disorders,C1510586,ACTN4,81,O43707,actinin alpha 4,,166,0.508,0.808,1,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,GAN,8139,Q9H2C0,gigaxonin,,71,0.674,0.5,0.024842,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,SLC38A1,81539,Q9H2H9,solute carrier family 38 member 1,Transporter,64,0.615,0.769,0.93067,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,PLA2G12A,81579,Q9BZM1,phospholipase A2 group XIIA,,9,0.805,0.192,0.00037886,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,MAP1LC3B,81631,Q9GZQ8,microtubule associated protein 1 light chain 3 beta,Cellular structure,167,0.506,0.846,0.0019065,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,MIA,8190,Q16674,MIA SH3 domain containing,,130,0.537,0.769,0.000017345,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,NRIP1,8204,P48552,nuclear receptor interacting protein 1,,88,0.592,0.654,0.99394,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,DGCR6,8214,Q14129,DiGeorge syndrome critical region gene 6,,38,0.695,0.5,9.8176E-12,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,CAPG,822,P40121,"capping actin protein, gelsolin like",Cellular structure,111,0.548,0.731,9.357E-14,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,TMEM187,8269,Q14656,transmembrane protein 187,,8,0.839,0.231,0.015717,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,CASP1,834,P29466,caspase 1,Enzyme,444,0.413,0.885,0.000035183,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,KATNAL2,83473,Q8IYT4,katanin catalytic subunit A1 like 2,Cellular structure,7,0.89,0.038,1.1784E-06,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,ARHGAP24,83478,Q8N264,Rho GTPase activating protein 24,,273,0.456,0.808,3.9495E-10,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,TTC25,83538,Q96NG3,tetratricopeptide repeat domain 25,,44,0.674,0.538,,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,KLF16,83855,Q9BXK1,Kruppel like factor 16,Nucleic acid binding,18,0.792,0.154,0.19517,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,CASP7,840,P55210,caspase 7,Enzyme,83,0.581,0.654,0.000053589,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,PPP1R1B,84152,Q9UD71,protein phosphatase 1 regulatory inhibitor subunit 1B,Enzyme modulator,82,0.617,0.5,0.24098,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,SLF1,84250,Q9BQI6,SMC5-SMC6 complex localization factor 1,,2,1,0.038,5.8495E-10,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SYVN1,84447,Q86TM6,synoviolin 1,,79,0.599,0.731,0.9997,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,CUL3,8452,Q13618,cullin 3,,83,0.592,0.654,0.9996,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,SRRM4,84530,A7MD48,serine/arginine repetitive matrix 4,,23,0.736,0.231,0.46456,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,TMEM185A,84548,Q8NFB2,transmembrane protein 185A,,7,0.839,0.192,0.016569,0.01,,1,1,0,1996,1996
Autism Spectrum Disorders,C1510586,FOXN1,8456,O15353,forkhead box N1,,60,0.615,0.654,0.94214,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,SPZ1,84654,Q9BXG8,spermatogenic leucine zipper 1,,173,0.507,0.769,,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,HAVCR2,84868,Q8TDQ0,hepatitis A virus cellular receptor 2,,299,0.45,0.808,0.03866,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,SLC7A3,84889,Q8WY07,solute carrier family 7 member 3,Transporter,9,0.821,0.154,0.99614,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,CNTNAP4,85445,Q9C0A0,contactin associated protein family member 4,,11,0.839,0.192,7.7552E-07,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,MKNK1,8569,Q9BUB5,MAPK interacting serine/threonine kinase 1,Kinase,73,0.606,0.808,8.0483E-10,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,PLA2G4C,8605,Q9UP65,phospholipase A2 group IVC,Enzyme,24,0.705,0.385,1.6781E-13,0.01,,1,1,1,2016,2016
Autism Spectrum Disorders,C1510586,STX16,8675,O14662,syntaxin 16,Transporter,58,0.656,0.538,0.48261,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,MPDZ,8777,O75970,multiple PDZ domain crumbs cell polarity complex component,,71,0.638,0.5,5.8009E-38,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,NR1I2,8856,O75469,nuclear receptor subfamily 1 group I member 2,Nuclear receptor,462,0.418,0.846,7.2668E-09,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,ARHGEF7,8874,Q14155,Rho guanine nucleotide exchange factor 7,,215,0.486,0.846,0.99995,0.01,,0,1,0,2019,2019
Autism Spectrum Disorders,C1510586,CACNA1G,8913,O43497,calcium voltage-gated channel subunit alpha1 G,Ion channel,111,0.59,0.577,1,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,HERC2,8924,O95714,HECT and RLD domain containing E3 ubiquitin protein ligase 2,,143,0.568,0.692,1,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,HERC1,8925,Q15751,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1,Enzyme modulator,57,0.674,0.5,1,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,WASF1,8936,Q92558,WASP family member 1,Cellular structure,132,0.547,0.808,0.99757,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,ARTN,9048,Q5T4W7,artemin,Signaling,248,0.48,0.846,0.35793,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,CLDN12,9069,P56749,claudin 12,,19,0.736,0.308,0.048525,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,AIFM1,9131,O95831,apoptosis inducing factor mitochondria associated 1,Enzyme,205,0.527,0.769,0.99795,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,UBXN11,91544,Q5T124,UBX domain protein 11,,41,0.659,0.538,1.3973E-13,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,LPAR2,9170,Q9HBW0,lysophosphatidic acid receptor 2,G-protein coupled receptor,285,0.463,0.846,0.036658,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SLC16A7,9194,O60669,solute carrier family 16 member 7,Transporter,39,0.682,0.538,0.0058162,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,SLC33A1,9197,O00400,solute carrier family 33 member 1,Transporter,170,0.529,0.769,0.000098902,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,MSC,9242,O60682,musculin,,241,0.475,0.846,0.024651,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,CER1,9350,O95813,"cerberus 1, DAN family BMP antagonist",,11,0.792,0.269,0.000016674,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,COX5A,9377,P20674,cytochrome c oxidase subunit 5A,Enzyme,171,0.515,0.846,0.49407,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,GRAP2,9402,O75791,GRB2 related adaptor protein 2,,538,0.394,0.923,0.00015256,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SYTL4,94121,Q96C24,synaptotagmin like 4,,6,0.861,0.115,0.014122,0.01,,1,1,1,2019,2019
Autism Spectrum Disorders,C1510586,FADS2,9415,O95864,fatty acid desaturase 2,,140,0.575,0.692,0.99815,0.01,,1,1,1,2018,2018
Autism Spectrum Disorders,C1510586,AIM2,9447,O14862,absent in melanoma 2,,167,0.521,0.769,2.1942E-09,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,PTGES,9536,O14684,prostaglandin E synthase,,150,0.54,0.769,0.71317,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,CD40,958,P25942,CD40 molecule,,528,0.396,0.846,0.84603,0.01,,0,1,0,2019,2019
Autism Spectrum Disorders,C1510586,NCOR1,9611,O75376,nuclear receptor corepressor 1,Transcription factor,94,0.597,0.731,1,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,IQCB1,9657,Q15051,IQ motif containing B1,,69,0.641,0.654,1.3581E-12,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,DEPDC5,9681,O75140,"DEP domain containing 5, GATOR1 subcomplex subunit",Nucleic acid binding,59,0.631,0.538,0.1165,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,NOS1AP,9722,O75052,nitric oxide synthase 1 adaptor protein,Signaling,85,0.608,0.423,0.61424,0.01,,1,1,2,2010,2010
Autism Spectrum Disorders,C1510586,CD79A,973,P11912,CD79a molecule,Receptor,134,0.536,0.731,0.69226,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,DOCK4,9732,Q8N1I0,dedicator of cytokinesis 4,,39,0.666,0.423,0.82562,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,HDAC4,9759,P56524,histone deacetylase 4,Epigenetic regulator,256,0.484,0.885,1,0.01,,0,1,0,2016,2016
Autism Spectrum Disorders,C1510586,BMS1,9790,Q14692,BMS1 ribosome biogenesis factor,,192,0.499,0.846,0.0001753,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,KIAA0319,9856,Q5VV43,KIAA0319,,24,0.729,0.385,3.3234E-20,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,SETDB1,9869,Q15047,SET domain bifurcated histone lysine methyltransferase 1,,56,0.631,0.654,1,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,TLK1,9874,Q9UKI8,tousled like kinase 1,Kinase,53,0.641,0.577,0.99999,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,NUAK1,9891,O60285,NUAK family kinase 1,Kinase,61,0.621,0.577,0.098693,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,ARNT2,9915,Q9HBZ2,aryl hydrocarbon receptor nuclear translocator 2,Transcription factor,89,0.599,0.731,0.99142,0.01,,1,1,0,2014,2014
